"simIDs"	"systemTime"	"nTrials"	"defCount"	"trueProportion"	"transformedTrueProportion"	"transformedProportionData"	"proportionData"
1	1261440000	100	21	0.21	-1.32490793459713	-4.96941840279794	0.00689432588724287
1	1261440000	100	21	0.21	-1.32490793459713	-1.63862066108754	0.16264946337713
1	1261440000	100	21	0.21	-1.32490793459713	-2.4860152220663	0.0768401670847692
1	1261440000	100	21	0.21	-1.32490793459713	-2.60446462600227	0.0688473252673094
1	1261440000	100	21	0.21	-1.32490793459713	-8.6955389664772	0.000162304294115192
1	1261440000	100	21	0.21	-1.32490793459713	0.302483623740849	0.575050297229592
1	1261440000	100	21	0.21	-1.32490793459713	-5.90788200353136	0.0027055973228407
1	1261440000	100	21	0.21	-1.32490793459713	-2.1208657878781	0.107081328263149
1	1261440000	100	21	0.21	-1.32490793459713	0.130368198874621	0.532546292652049
1	1261440000	100	21	0.21	-1.32490793459713	-3.65035040403397	0.0253193060951985
1	1261440000	100	21	0.21	-1.32490793459713	-4.88328195328121	0.00751029087523966
1	1261440000	100	21	0.21	-1.32490793459713	-3.12319040923285	0.0421561661038164
1	1261440000	100	21	0.21	-1.32490793459713	-2.14189242189158	0.105087330585114
1	1261440000	100	21	0.21	-1.32490793459713	1.71375499665357	0.8473261637185
1	1261440000	100	21	0.21	-1.32490793459713	-5.61445462539369	0.00362659695041465
1	1261440000	100	21	0.21	-1.32490793459713	-3.00365902568613	0.0472563166966922
1	1261440000	100	21	0.21	-1.32490793459713	-6.03058364743815	0.00239334862179065
1	1261440000	100	21	0.21	-1.32490793459713	-6.7352469297378	0.00118188327292269
1	1261440000	100	21	0.21	-1.32490793459713	2.19632529673575	0.899923034817894
1	1261440000	100	21	0.21	-1.32490793459713	6.13938678889803	0.997853372428078
1	1261440000	100	21	0.21	-1.32490793459713	-3.88583877156065	0.0201127763194192
1	1261440000	100	21	0.21	-1.32490793459713	-3.3075060669017	0.0353099359334652
1	1261440000	100	21	0.21	-1.32490793459713	-5.66743760659257	0.00343983814797458
1	1261440000	100	21	0.21	-1.32490793459713	1.05479800353587	0.741697599595451
1	1261440000	100	21	0.21	-1.32490793459713	-7.18288643529823	0.000753903735278873
1	1261440000	100	21	0.21	-1.32490793459713	-3.8257910707357	0.0213312450709611
1	1261440000	100	21	0.21	-1.32490793459713	10.5882102733307	0.99997978888236
1	1261440000	100	21	0.21	-1.32490793459713	1.75054466759545	0.852025007516492
1	1261440000	100	21	0.21	-1.32490793459713	2.4639377298487	0.921578949855322
1	1261440000	100	21	0.21	-1.32490793459713	-10.4168821458183	2.49224336842859e-05
1	1261440000	100	21	0.21	-1.32490793459713	-6.22634142332069	0.00196779069381486
1	1261440000	100	21	0.21	-1.32490793459713	0.744660640043234	0.678015948172766
1	1261440000	100	21	0.21	-1.32490793459713	-7.69219938968234	0.000451169704382583
1	1261440000	100	21	0.21	-1.32490793459713	-0.412953859599613	0.398203035015939
1	1261440000	100	21	0.21	-1.32490793459713	-5.66714491199264	0.0034408431062049
1	1261440000	100	21	0.21	-1.32490793459713	7.02475532552856	0.999116196618683
1	1261440000	100	21	0.21	-1.32490793459713	-6.91504119943069	0.000986765918679877
1	1261440000	100	21	0.21	-1.32490793459713	5.19947585498374	0.994515785627831
1	1261440000	100	21	0.21	-1.32490793459713	0.600231262667402	0.645710670789223
1	1261440000	100	21	0.21	-1.32490793459713	-1.08214384096131	0.253098060101472
1	1261440000	100	21	0.21	-1.32490793459713	-7.47192235088144	0.000563516044330915
1	1261440000	100	21	0.21	-1.32490793459713	7.6723633854177	0.999539695623537
1	1261440000	100	21	0.21	-1.32490793459713	-9.1198199055159	0.000104463502588117
1	1261440000	100	21	0.21	-1.32490793459713	1.88477249852406	0.868162025961125
1	1261440000	100	21	0.21	-1.32490793459713	-1.14133517803473	0.242072725802553
1	1261440000	100	21	0.21	-1.32490793459713	-5.80454709652411	0.00299979364609345
1	1261440000	100	21	0.21	-1.32490793459713	0.23826303103698	0.559286149132317
1	1261440000	100	21	0.21	-1.32490793459713	-4.36924899669684	0.0124975798884336
1	1261440000	100	21	0.21	-1.32490793459713	-5.88439228578229	0.00276984342044075
1	1261440000	100	21	0.21	-1.32490793459713	-5.09954425302412	0.00605760773570979
1	1261440000	100	21	0.21	-1.32490793459713	5.03928475371036	0.993568254601715
1	1261440000	100	21	0.21	-1.32490793459713	-2.54826148025244	0.0725390929527139
1	1261440000	100	21	0.21	-1.32490793459713	1.04502644561012	0.7398210953249
1	1261440000	100	21	0.21	-1.32490793459713	3.45092721280689	0.969263472670416
1	1261440000	100	21	0.21	-1.32490793459713	-0.947739640123032	0.279337419121164
1	1261440000	100	21	0.21	-1.32490793459713	-3.63412673055193	0.0257228537626507
1	1261440000	100	21	0.21	-1.32490793459713	6.23538690773887	0.998049938958714
1	1261440000	100	21	0.21	-1.32490793459713	-5.13771841609664	0.00583185988099568
1	1261440000	100	21	0.21	-1.32490793459713	-0.635491729141486	0.346264812609479
1	1261440000	100	21	0.21	-1.32490793459713	0.127783046253634	0.531902682565787
1	1261440000	100	21	0.21	-1.32490793459713	0.672948285721077	0.662164636656348
1	1261440000	100	21	0.21	-1.32490793459713	-9.18950800988248	9.70956836081645e-05
1	1261440000	100	21	0.21	-1.32490793459713	5.37458801309735	0.995393490990736
2	1324512000	100	34	0.34	-0.663287087364921	-6.48844941799265	0.00151361101456503
2	1324512000	100	34	0.34	-0.663287087364921	-11.4559008156864	5.58681284576517e-06
2	1324512000	100	34	0.34	-0.663287087364921	-4.08748061160605	0.0164996549764702
2	1324512000	100	34	0.34	-0.663287087364921	-0.0610069545542081	0.484752837519818
2	1324512000	100	34	0.34	-0.663287087364921	4.07232054583148	0.983252450710349
2	1324512000	100	34	0.34	-0.663287087364921	-2.47372702196333	0.0777164379958908
2	1324512000	100	34	0.34	-0.663287087364921	2.33660428671875	0.911867677141497
2	1324512000	100	34	0.34	-0.663287087364921	5.66773309140337	0.996561176094096
2	1324512000	100	34	0.34	-0.663287087364921	-6.26716260920456	0.00188903005412178
2	1324512000	100	34	0.34	-0.663287087364921	5.44481900808577	0.995704905721213
2	1324512000	100	34	0.34	-0.663287087364921	3.23560701582187	0.962157084429134
2	1324512000	100	34	0.34	-0.663287087364921	-1.54628051886831	0.175620882420304
2	1324512000	100	34	0.34	-0.663287087364921	0.757335803844714	0.680776836452804
2	1324512000	100	34	0.34	-0.663287087364921	-0.0306700571492305	0.492333010025841
2	1324512000	100	34	0.34	-0.663287087364921	-8.14314489869682	0.000285639881443993
2	1324512000	100	34	0.34	-0.663287087364921	1.63141398339829	0.836366611895782
2	1324512000	100	34	0.34	-0.663287087364921	-0.941154955676265	0.28066491263657
2	1324512000	100	34	0.34	-0.663287087364921	2.03593721964459	0.884522767505585
2	1324512000	100	34	0.34	-0.663287087364921	-0.655213582689327	0.341814050141568
2	1324512000	100	34	0.34	-0.663287087364921	-3.96632081137513	0.0185860196966807
2	1324512000	100	34	0.34	-0.663287087364921	7.6901555884751	0.999547897448634
2	1324512000	100	34	0.34	-0.663287087364921	6.77089477814172	0.998859633710279
2	1324512000	100	34	0.34	-0.663287087364921	-0.00710336150512181	0.498224149332428
2	1324512000	100	34	0.34	-0.663287087364921	3.15856579128943	0.959249506681754
2	1324512000	100	34	0.34	-0.663287087364921	-4.18166494174759	0.0150384508733658
2	1324512000	100	34	0.34	-0.663287087364921	-0.19793688200866	0.450676217675454
2	1324512000	100	34	0.34	-0.663287087364921	5.78777200269264	0.996949530814949
2	1324512000	100	34	0.34	-0.663287087364921	-2.44136799215765	0.0800678879376144
2	1324512000	100	34	0.34	-0.663287087364921	-7.41388257064946	0.000597468476756091
2	1324512000	100	34	0.34	-0.663287087364921	-2.21133345222042	0.0987333354185429
2	1324512000	100	34	0.34	-0.663287087364921	4.88563119293312	0.992507211403729
2	1324512000	100	34	0.34	-0.663287087364921	-3.80439863262426	0.0217825448805923
2	1324512000	100	34	0.34	-0.663287087364921	-2.22661124426153	0.0973820873080719
2	1324512000	100	34	0.34	-0.663287087364921	-10.0622744512474	3.76575145142104e-05
2	1324512000	100	34	0.34	-0.663287087364921	-1.15145546075777	0.240220739853856
2	1324512000	100	34	0.34	-0.663287087364921	-1.82435555960274	0.138908449792138
2	1324512000	100	34	0.34	-0.663287087364921	-7.28421495524162	0.000680822982393572
2	1324512000	100	34	0.34	-0.663287087364921	0.786951551310774	0.687178266794893
2	1324512000	100	34	0.34	-0.663287087364921	4.82769538438819	0.992063542554149
2	1324512000	100	34	0.34	-0.663287087364921	0.656093939084268	0.658383984810119
2	1324512000	100	34	0.34	-0.663287087364921	-8.39135308556112	0.000221770995508248
2	1324512000	100	34	0.34	-0.663287087364921	0.302462632078877	0.575045167488882
2	1324512000	100	34	0.34	-0.663287087364921	-7.26632604262547	0.000693193360424448
2	1324512000	100	34	0.34	-0.663287087364921	-0.988051448964977	0.271294837694846
2	1324512000	100	34	0.34	-0.663287087364921	-5.43361387745296	0.00434333766449661
2	1324512000	100	34	0.34	-0.663287087364921	-4.0820747539758	0.0165876339680933
2	1324512000	100	34	0.34	-0.663287087364921	0.0300012094291814	0.507499814837291
2	1324512000	100	34	0.34	-0.663287087364921	-0.615213159217482	0.350869433667517
2	1324512000	100	34	0.34	-0.663287087364921	-3.71805464997922	0.0237007959327132
2	1324512000	100	34	0.34	-0.663287087364921	6.44331236736403	0.998416384235751
2	1324512000	100	34	0.34	-0.663287087364921	-4.86835582256278	0.00762244442224469
2	1324512000	100	34	0.34	-0.663287087364921	0.0136569505995622	0.503414218726283
2	1324512000	100	34	0.34	-0.663287087364921	-2.0175224414122	0.117371592591207
2	1324512000	100	34	0.34	-0.663287087364921	9.36142143358007	0.999919028731757
2	1324512000	100	34	0.34	-0.663287087364921	1.84078905040676	0.863045630721586
2	1324512000	100	34	0.34	-0.663287087364921	-3.16799973633918	0.0403832716645486
2	1324512000	100	34	0.34	-0.663287087364921	-10.0981185291387	3.61556356965588e-05
2	1324512000	100	34	0.34	-0.663287087364921	3.26072021725567	0.963061054243678
2	1324512000	100	34	0.34	-0.663287087364921	2.81919272579152	0.943708631103179
2	1324512000	100	34	0.34	-0.663287087364921	4.51560154188271	0.989186192122332
2	1324512000	100	34	0.34	-0.663287087364921	-3.49802971292921	0.0293636370800202
2	1324512000	100	34	0.34	-0.663287087364921	3.46254838027364	0.969607860792366
2	1324512000	100	34	0.34	-0.663287087364921	11.3314577410659	0.999993010265478
2	1324512000	100	34	0.34	-0.663287087364921	-9.08784973380535	0.000108019209477696
2	1324512000	100	34	0.34	-0.663287087364921	-4.02861230709754	0.017482922625725
2	1324512000	100	34	0.34	-0.663287087364921	2.27017979368768	0.906381109525706
2	1324512000	100	34	0.34	-0.663287087364921	6.83084876649248	0.998926213116227
2	1324512000	100	34	0.34	-0.663287087364921	-0.719762506026918	0.327443557320786
2	1324512000	100	34	0.34	-0.663287087364921	1.89324483251755	0.869128753047963
2	1324512000	100	34	0.34	-0.663287087364921	-12.2060776455177	8.47028712131915e-22
2	1324512000	100	34	0.34	-0.663287087364921	0.126884541706283	0.531678962256777
2	1324512000	100	34	0.34	-0.663287087364921	-1.42689223882826	0.19358030714556
2	1324512000	100	34	0.34	-0.663287087364921	-1.41714140629198	0.195107063189171
2	1324512000	100	34	0.34	-0.663287087364921	-12.2060776455177	8.47028712131915e-22
2	1324512000	100	34	0.34	-0.663287087364921	-4.82647606537241	0.007946069484019
2	1324512000	100	34	0.34	-0.663287087364921	1.14530796610491	0.758655441092775
2	1324512000	100	34	0.34	-0.663287087364921	-10.6897234517444	1.77775255565246e-05
2	1324512000	100	34	0.34	-0.663287087364921	4.82836735971539	0.992068834888625
2	1324512000	100	34	0.34	-0.663287087364921	-9.01834054492987	0.000116153562593068
2	1324512000	100	34	0.34	-0.663287087364921	3.36366825431963	0.96655424552931
2	1324512000	100	34	0.34	-0.663287087364921	4.62864253733913	0.990331384476059
2	1324512000	100	34	0.34	-0.663287087364921	-4.19556755856677	0.0148338365856537
2	1324512000	100	34	0.34	-0.663287087364921	1.90953999085105	0.870971169075365
2	1324512000	100	34	0.34	-0.663287087364921	7.30803341372807	0.99933530844883
2	1324512000	100	34	0.34	-0.663287087364921	0.888803921356127	0.708645368698345
2	1324512000	100	34	0.34	-0.663287087364921	-1.68680727525604	0.156192738045014
2	1324512000	100	34	0.34	-0.663287087364921	-9.8948366524549	4.54323821788949e-05
2	1324512000	100	34	0.34	-0.663287087364921	2.66980277097451	0.935225435980868
2	1324512000	100	34	0.34	-0.663287087364921	5.1092969182184	0.994000878187696
2	1324512000	100	34	0.34	-0.663287087364921	-3.39598746545263	0.0324164261280029
2	1324512000	100	34	0.34	-0.663287087364921	-4.67792629612923	0.00920770647617868
2	1324512000	100	34	0.34	-0.663287087364921	-0.722768579270832	0.326781882329633
2	1324512000	100	34	0.34	-0.663287087364921	-3.68179764290882	0.0245545725373231
2	1324512000	100	34	0.34	-0.663287087364921	-3.64963157121835	0.0253370550952757
2	1324512000	100	34	0.34	-0.663287087364921	3.57756990766666	0.972820821092608
2	1324512000	100	34	0.34	-0.663287087364921	3.79242809115596	0.977960862945738
2	1324512000	100	34	0.34	-0.663287087364921	-7.26997836993863	0.000690649751528432
2	1324512000	100	34	0.34	-0.663287087364921	2.56594687628902	0.928641848631931
2	1324512000	100	34	0.34	-0.663287087364921	0.691083889854907	0.66620966213673
2	1324512000	100	34	0.34	-0.663287087364921	7.31594810403883	0.999340584422039
3	1419120000	100	39	0.39	-0.447307594300745	-6.15121745403899	0.00212137617828507
3	1419120000	100	39	0.39	-0.447307594300745	-8.70996812396126	0.000159907962302267
3	1419120000	100	39	0.39	-0.447307594300745	0.255185376259417	0.563453019024274
3	1419120000	100	39	0.39	-0.447307594300745	4.8383581792035	0.992147108982957
3	1419120000	100	39	0.39	-0.447307594300745	-5.54255631060458	0.00389626209786752
3	1419120000	100	39	0.39	-0.447307594300745	-2.92999746383723	0.050685953878081
3	1419120000	100	39	0.39	-0.447307594300745	-4.52166300606897	0.0107491315013829
3	1419120000	100	39	0.39	-0.447307594300745	-7.05821311334947	0.000854583096690511
3	1419120000	100	39	0.39	-0.447307594300745	-0.522233556772213	0.372328825210195
3	1419120000	100	39	0.39	-0.447307594300745	-8.26578331599854	0.00025210385480733
3	1419120000	100	39	0.39	-0.447307594300745	0.783068832914827	0.686343003918854
3	1419120000	100	39	0.39	-0.447307594300745	1.43098270084726	0.807057456307626
3	1419120000	100	39	0.39	-0.447307594300745	2.13344765858872	0.894115803210007
3	1419120000	100	39	0.39	-0.447307594300745	1.15764516992661	0.760907175708476
3	1419120000	100	39	0.39	-0.447307594300745	2.35623810007453	0.913432923693364
3	1419120000	100	39	0.39	-0.447307594300745	2.06876893279506	0.887834299284312
3	1419120000	100	39	0.39	-0.447307594300745	0.410953889731103	0.601317594807054
3	1419120000	100	39	0.39	-0.447307594300745	-2.26818489345334	0.0937883120969365
3	1419120000	100	39	0.39	-0.447307594300745	-2.53892211715393	0.0731699733101893
3	1419120000	100	39	0.39	-0.447307594300745	2.14862229635932	0.895543920887968
3	1419120000	100	39	0.39	-0.447307594300745	-4.1388647654036	0.0156859685934472
3	1419120000	100	39	0.39	-0.447307594300745	-1.70128280483135	0.154294340631812
3	1419120000	100	39	0.39	-0.447307594300745	1.6988013777676	0.845381576901233
3	1419120000	100	39	0.39	-0.447307594300745	-0.125716155541102	0.46861197541085
3	1419120000	100	39	0.39	-0.447307594300745	1.48043201169454	0.814640971031565
3	1419120000	100	39	0.39	-0.447307594300745	-1.64699545650993	0.161512050948152
3	1419120000	100	39	0.39	-0.447307594300745	1.00188705440599	0.73143174852869
3	1419120000	100	39	0.39	-0.447307594300745	-6.03901684696182	0.00237325581328099
3	1419120000	100	39	0.39	-0.447307594300745	-1.52166784721418	0.179212843874982
3	1419120000	100	39	0.39	-0.447307594300745	6.4696926947161	0.998457680495603
3	1419120000	100	39	0.39	-0.447307594300745	-0.717733963473919	0.327890453583245
3	1419120000	100	39	0.39	-0.447307594300745	-0.303701970684403	0.424652002574044
3	1419120000	100	39	0.39	-0.447307594300745	6.92611440681034	0.999024144819418
3	1419120000	100	39	0.39	-0.447307594300745	-10.0093991604659	3.99736347333308e-05
3	1419120000	100	39	0.39	-0.447307594300745	-3.95458205744218	0.0188014126673554
3	1419120000	100	39	0.39	-0.447307594300745	3.96374682709632	0.981366958697548
3	1419120000	100	39	0.39	-0.447307594300745	4.98827896520223	0.99323370699103
3	1419120000	100	39	0.39	-0.447307594300745	4.11063923027423	0.983872082612888
3	1419120000	100	39	0.39	-0.447307594300745	-3.13461239057321	0.0416973096969716
3	1419120000	100	39	0.39	-0.447307594300745	0.784824852804402	0.686720914600103
3	1419120000	100	39	0.39	-0.447307594300745	0.696195690301526	0.667345442163841
3	1419120000	100	39	0.39	-0.447307594300745	-6.95941535994985	0.000943760121576822
3	1419120000	100	39	0.39	-0.447307594300745	-7.32292722154531	0.000654797736017903
3	1419120000	100	39	0.39	-0.447307594300745	-0.522723210668165	0.372214398911475
3	1419120000	100	39	0.39	-0.447307594300745	5.73723404563276	0.996791654051896
3	1419120000	100	39	0.39	-0.447307594300745	0.256565313555124	0.563792421059902
3	1419120000	100	39	0.39	-0.447307594300745	-4.92709381767887	0.00719045849960337
3	1419120000	100	39	0.39	-0.447307594300745	-2.41495379513592	0.0820352998835405
3	1419120000	100	39	0.39	-0.447307594300745	7.07552752018597	0.999160159502987
3	1419120000	100	39	0.39	-0.447307594300745	2.50946893395686	0.92480721525032
3	1419120000	100	39	0.39	-0.447307594300745	2.69419845862007	0.936687805882958
3	1419120000	100	39	0.39	-0.447307594300745	3.12938160856338	0.958093149437247
3	1419120000	100	39	0.39	-0.447307594300745	-2.29004928214383	0.0919463545127776
3	1419120000	100	39	0.39	-0.447307594300745	0.831539599362674	0.696682338368954
3	1419120000	100	39	0.39	-0.447307594300745	3.71154870401506	0.976148164013732
3	1419120000	100	39	0.39	-0.447307594300745	-1.93986639142645	0.125658792175918
3	1419120000	100	39	0.39	-0.447307594300745	-2.32886650682663	0.0887561872242915
3	1419120000	100	39	0.39	-0.447307594300745	-0.584252381992301	0.35795328825154
3	1419120000	100	39	0.39	-0.447307594300745	-2.15502127494448	0.103858973950414
3	1419120000	100	39	0.39	-0.447307594300745	4.16876722225695	0.984769241525129
3	1419120000	100	39	0.39	-0.447307594300745	-1.64675895322212	0.161544083047065
3	1419120000	100	39	0.39	-0.447307594300745	3.67054538136631	0.975174416728024
3	1419120000	100	39	0.39	-0.447307594300745	0.905802520642721	0.712142582683847
3	1419120000	100	39	0.39	-0.447307594300745	-8.09702809631339	0.000299352955382269
3	1419120000	100	39	0.39	-0.447307594300745	6.95672365733161	0.999053685090923
3	1419120000	100	39	0.39	-0.447307594300745	3.1635474325566	0.959443816512147
3	1419120000	100	39	0.39	-0.447307594300745	8.14794888650895	0.999715752597748
3	1419120000	100	39	0.39	-0.447307594300745	-6.90825818520074	0.000993509208011965
3	1419120000	100	39	0.39	-0.447307594300745	-5.15312179467377	0.00574315425184201
3	1419120000	100	39	0.39	-0.447307594300745	4.80920390824953	0.991916525970241
3	1419120000	100	39	0.39	-0.447307594300745	2.19796558541632	0.900070671629379
3	1419120000	100	39	0.39	-0.447307594300745	-3.17751203038022	0.040016210512865
3	1419120000	100	39	0.39	-0.447307594300745	9.17021641997775	0.999900915814321
3	1419120000	100	39	0.39	-0.447307594300745	-2.60812185029066	0.0686132236850346
3	1419120000	100	39	0.39	-0.447307594300745	2.53068165443027	0.926269185357678
3	1419120000	100	39	0.39	-0.447307594300745	-0.998627925221207	0.269208965266218
3	1419120000	100	39	0.39	-0.447307594300745	-0.979100560821093	0.273068019206011
3	1419120000	100	39	0.39	-0.447307594300745	2.26733239479832	0.906139203648084
3	1419120000	100	39	0.39	-0.447307594300745	6.12200007144194	0.997815718193856
3	1419120000	100	39	0.39	-0.447307594300745	-7.75677885571604	0.000422653787794937
3	1419120000	100	39	0.39	-0.447307594300745	-3.07404107256287	0.0441862679419541
3	1419120000	100	39	0.39	-0.447307594300745	-5.7495362790054	0.00316918149378318
3	1419120000	100	39	0.39	-0.447307594300745	-1.69634629289243	0.154939612340108
3	1419120000	100	39	0.39	-0.447307594300745	1.99118625408062	0.879872379622427
3	1419120000	100	39	0.39	-0.447307594300745	1.4767662031895	0.814086778684381
3	1419120000	100	39	0.39	-0.447307594300745	6.44974402409904	0.998426552804093
3	1419120000	100	39	0.39	-0.447307594300745	7.14000851867814	0.999212874682908
3	1419120000	100	39	0.39	-0.447307594300745	3.68912936995239	0.975620458385103
3	1419120000	100	39	0.39	-0.447307594300745	3.4966797845206	0.970597857229259
3	1419120000	100	39	0.39	-0.447307594300745	5.43676927975614	0.995670302084688
3	1419120000	100	39	0.39	-0.447307594300745	-5.79308966598443	0.00303431360390756
3	1419120000	100	39	0.39	-0.447307594300745	3.28626089422764	0.963959098864074
3	1419120000	100	39	0.39	-0.447307594300745	-1.82426007395009	0.138919871864254
3	1419120000	100	39	0.39	-0.447307594300745	2.43971967325685	0.919810610701897
3	1419120000	100	39	0.39	-0.447307594300745	-9.11099703812019	0.000105433450471368
3	1419120000	100	39	0.39	-0.447307594300745	6.08838913018199	0.997741053208568
3	1419120000	100	39	0.39	-0.447307594300745	-1.40007460670851	0.197801250793161
3	1419120000	100	39	0.39	-0.447307594300745	-0.454835957687917	0.388210472998559
3	1419120000	100	39	0.39	-0.447307594300745	1.42962526948465	0.806845990126494
3	1419120000	100	39	0.39	-0.447307594300745	0.34918780171293	0.586421473308438
4	1576800000	100	50	0.5	0	-5.58410764622905	0.00373807539645187
4	1576800000	100	50	0.5	0	-1.8184224092984	0.139619675265005
4	1576800000	100	50	0.5	0	-0.378033534809678	0.406600337987221
4	1576800000	100	50	0.5	0	-8.15552712688325	0.000282064327525517
4	1576800000	100	50	0.5	0	-6.29947373810516	0.00182892037183801
4	1576800000	100	50	0.5	0	-2.85921864345924	0.0542022874775495
4	1576800000	100	50	0.5	0	5.55490165769676	0.996151419810437
4	1576800000	100	50	0.5	0	-2.51882967311806	0.0745443926535932
4	1576800000	100	50	0.5	0	-12.2060776455177	8.47028712131915e-22
4	1576800000	100	50	0.5	0	-5.6825319918689	0.00338840602600191
4	1576800000	100	50	0.5	0	2.44908433274285	0.920498668993422
4	1576800000	100	50	0.5	0	0.694986486190191	0.667076946629193
4	1576800000	100	50	0.5	0	4.39441032276077	0.987809288299244
4	1576800000	100	50	0.5	0	1.41320513011332	0.804274027357357
4	1576800000	100	50	0.5	0	-10.8198549457712	1.49982668815417e-05
4	1576800000	100	50	0.5	0	10.0517589799822	0.999961891574338
4	1576800000	100	50	0.5	0	-0.468194335091066	0.385042559657574
4	1576800000	100	50	0.5	0	-9.39537254185166	7.81016794596356e-05
4	1576800000	100	50	0.5	0	-8.74844673585893	0.000153684051366857
4	1576800000	100	50	0.5	0	5.49010009651986	0.995894493545409
4	1576800000	100	50	0.5	0	0.161156073642744	0.540202449849502
4	1576800000	100	50	0.5	0	0.263827236111335	0.565577533151785
4	1576800000	100	50	0.5	0	1.00222509029169	0.731498147907914
4	1576800000	100	50	0.5	0	-4.9289440839273	0.00717725282644006
4	1576800000	100	50	0.5	0	3.86210553324842	0.979414001646878
4	1576800000	100	50	0.5	0	-4.01741921058882	0.0176762858078968
4	1576800000	100	50	0.5	0	-0.832109386722292	0.303197268262819
4	1576800000	100	50	0.5	0	-0.719146468775339	0.327579239819625
4	1576800000	100	50	0.5	0	1.43166384718193	0.807163501660249
4	1576800000	100	50	0.5	0	-3.53261843948275	0.028393534955013
4	1576800000	100	50	0.5	0	7.62583230950209	0.999517543684044
4	1576800000	100	50	0.5	0	-2.51835680577329	0.0745770232041014
4	1576800000	100	50	0.5	0	-3.35058385377728	0.0338713890813672
4	1576800000	100	50	0.5	0	9.12815339098892	0.999896444820889
4	1576800000	100	50	0.5	0	-2.61383325853594	0.0682491067699483
4	1576800000	100	50	0.5	0	3.39996961994149	0.967708262872121
4	1576800000	100	50	0.5	0	2.56373519572665	0.928495140427812
4	1576800000	100	50	0.5	0	3.676911372503	0.975328097646005
4	1576800000	100	50	0.5	0	-0.220079679895391	0.445200536116301
4	1576800000	100	50	0.5	0	0.108539100866175	0.527108438673974
4	1576800000	100	50	0.5	0	0.157687365578351	0.53934075106061
4	1576800000	100	50	0.5	0	2.27703308417797	0.90696105236471
4	1576800000	100	50	0.5	0	0.978661528530503	0.726844822054791
4	1576800000	100	50	0.5	0	-1.51099897004289	0.180787600938146
4	1576800000	100	50	0.5	0	-7.1794966851378	0.000756478632120557
